"date","accident","copd","cvd","death","inf","pneu","resp","city","dow","tmpd","tmax","tmin","dptp","rhum","pm10","pm25","o3","no2","so2","co","date_lag_1","date_lag_2","date_lag_3","date_lag_4","date_lag_5","accident_lag_1","accident_lag_2","accident_lag_3","accident_lag_4","accident_lag_5","copd_lag_1","copd_lag_2","copd_lag_3","copd_lag_4","copd_lag_5","cvd_lag_1","cvd_lag_2","cvd_lag_3","cvd_lag_4","cvd_lag_5","death_lag_1","death_lag_2","death_lag_3","death_lag_4","death_lag_5","inf_lag_1","inf_lag_2","inf_lag_3","inf_lag_4","inf_lag_5","pneu_lag_1","pneu_lag_2","pneu_lag_3","pneu_lag_4","pneu_lag_5","resp_lag_1","resp_lag_2","resp_lag_3","resp_lag_4","resp_lag_5","city_lag_1","city_lag_2","city_lag_3","city_lag_4","city_lag_5","dow_lag_1","dow_lag_2","dow_lag_3","dow_lag_4","dow_lag_5","tmpd_lag_1","tmpd_lag_2","tmpd_lag_3","tmpd_lag_4","tmpd_lag_5","tmax_lag_1","tmax_lag_2","tmax_lag_3","tmax_lag_4","tmax_lag_5","tmin_lag_1","tmin_lag_2","tmin_lag_3","tmin_lag_4","tmin_lag_5","dptp_lag_1","dptp_lag_2","dptp_lag_3","dptp_lag_4","dptp_lag_5","rhum_lag_1","rhum_lag_2","rhum_lag_3","rhum_lag_4","rhum_lag_5","pm10_lag_1","pm10_lag_2","pm10_lag_3","pm10_lag_4","pm10_lag_5","pm25_lag_1","pm25_lag_2","pm25_lag_3","pm25_lag_4","pm25_lag_5","o3_lag_1","o3_lag_2","o3_lag_3","o3_lag_4","o3_lag_5","no2_lag_1","no2_lag_2","no2_lag_3","no2_lag_4","no2_lag_5","so2_lag_1","so2_lag_2","so2_lag_3","so2_lag_4","so2_lag_5","co_lag_1","co_lag_2","co_lag_3","co_lag_4","co_lag_5","death_nextDay","month","year","weekend","week","dow_Sunday","dow_Monday","dow_Tuesday","dow_Wednesday","dow_Thursday","dow_Friday","dow_Saturday","month_Jan","month_Feb","month_Mar","month_Apr","month_May","month_Jun","month_Jul","month_Aug","month_Sep","month_Oct","month_Nov","month_Dec","is_tmax_high","is_treated","pair","death_sum3","id"
"1997-07-03",3,3,58,95,0,4,7,"la","Thursday",75.75,94,64,63.0625,72.8125,54.145009416,NA,38.985548536,50.99137059,3.9090755707,1195.239147937,"1997-07-02","1997-07-01","1997-06-30","1997-06-29","1997-06-28",1,5,8,5,7,9,4,2,5,6,57,55,72,50,56,93,84,99,90,100,0,0,0,0,0,4,4,5,5,5,13,8,7,10,11,"la","la","la","la","la","Wednesday","Tuesday","Monday","Sunday","Saturday",74,72.75,69.5,69,69.75,90,89,79,77,77,64,61,62,61,64,59.4375,56.4375,57.8125,58.9375,59.3125,62.375,56.5,65.6875,70.6875,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.674739777,27.6141147914,22.668219307,30.3489373194,41.930594184,46.962856956,38.3274824793,23.285612135,23.07042674,21.170145283,3.3292562498,3.2251590962,1.383971115,1.243197401,1.945658148,1071.72469291,943.5937261,553.3521316,569.7181943,565.6743593,109,"Jul",1997,FALSE,27,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,TRUE,79,272,79
"1997-08-02",6,6,69,117,0,9,15,"la","Saturday",77.25,98,65,60.1875,59.1875,38.780846449,NA,29.1297532057,41.3928529842,2.8419916088,1175.532503852,"1997-08-01","1997-07-31","1997-07-30","1997-07-29","1997-07-28",10,3,6,4,4,8,11,9,7,3,64,67,49,58,58,97,120,91,96,98,0,0,0,0,0,4,8,4,3,8,12,19,13,10,11,"la","la","la","la","la","Friday","Thursday","Wednesday","Tuesday","Monday",74,71,70,69,69.25,92,84,80,74,77,62,63,62,65,64,59.5,63.625,61.125,60.5625,59.6875,62,81.875,78.5625,76.4375,73.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.484435136,30.4247638045,27.034830303,25.6835484225,26.8667718089,44.2086188784,36.2780418131,26.763267351,23.54160665,24.437084395,2.3372271468,2.0722622586,1.583279104,1.340188446,1.945989162,1206.005112123,878.5287592,659.613376,548.4514153,579.4527941,102,"Aug",1997,TRUE,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,TRUE,TRUE,80,334,80
"1997-08-20",3,5,66,99,0,4,9,"la","Wednesday",76,87,69,68.1875,86.9375,21.303956788,NA,15.008146593,21.689141008,1.176197959,507.1436034,"1997-08-19","1997-08-18","1997-08-17","1997-08-16","1997-08-15",9,3,7,0,6,5,8,7,9,11,49,72,64,76,66,100,104,106,116,112,0,0,0,0,0,9,2,9,2,5,14,10,16,11,16,"la","la","la","la","la","Tuesday","Monday","Sunday","Saturday","Friday",78.25,73.75,72.75,70.75,71.5,89,87,80,77,77,69,65,67,67,67,69.625,64.8125,63.1875,62.25,62.375,84.1875,72,77.875,76.4375,75.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.37654962,21.809147927,28.7354456486,26.8954836567,32.218556597,28.870556822,41.9717954946,19.092804455,19.332455845,23.178457646,3.0906842391,1.581835799,0.951520462,0.966809521,1.307767476,830.2948955,1040.97445517,405.9448094,401.1633152,475.0236982,99,"Aug",1997,FALSE,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE,TRUE,81,303,81
"1998-06-29",8,11,60,109,0,7,18,"la","Monday",71.5,85,62,60.75,NA,NA,NA,30.2850299717,39.2557669502,4.3570144372,1060.82669003,"1998-06-28","1998-06-27","1998-06-26","1998-06-25","1998-06-24",4,8,10,4,3,2,7,6,9,12,66,60,50,50,53,95,96,92,96,102,0,0,0,0,0,5,8,4,10,9,7,15,10,19,21,"la","la","la","la","la","Sunday","Saturday","Friday","Thursday","Wednesday",70,70.5,69.5,68.5,68.5,84,82,80,80,78,61,61,62,59,60,61.65,62.45,61.55,59.75,58.3,NA,NA,NA,NA,NA,38.7059422926,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.286303985,34.746502092,22.9213811914,30.4099275777,31.1568929046,28.845693821,31.639329638,31.487906711,28.16722847,27.831475587,2.6820056027,2.6363436101,2.5031939087,1.909265419,1.659214116,800.5893738,838.8469327,828.0006809,657.5975583,607.0938275,93,"Jun",1998,FALSE,27,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,TRUE,82,300,82
"1998-09-08",5,3,56,89,0,4,7,"la","Tuesday",74,83,67,65.95,NA,31.638230163,15.862662337,24.2331618035,31.05123826,0.680908924,705.9624008,"1998-09-07","1998-09-06","1998-09-05","1998-09-04","1998-09-03",5,2,7,3,3,8,3,6,8,8,78,47,68,58,82,88,83,110,95,120,0,0,0,0,0,0,10,9,10,6,8,13,15,18,14,"la","la","la","la","la","Monday","Sunday","Saturday","Friday","Thursday",74,74.5,73.5,76,85.5,85,83,78,81,102,67,68,69,70,75,66.45,68.3,68.75,69.25,71.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.742745928,33.291682232,18.497492844,15.362272548,24.0453346395,22.854664207,27.261912532,27.643871774,29.740151791,41.1408091659,0.704803304,0.231643376,0.513020414,0.926108661,2.0613749434,553.006718,647.7774826,643.7115461,565.1482611,928.1654876,94,"Sep",1998,FALSE,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,TRUE,83,260,83
"1998-09-15",5,5,59,102,0,9,14,"la","Tuesday",72,83,64,62.8,NA,NA,NA,31.991101922,35.712808338,0.398888442,805.0820635,"1998-09-14","1998-09-13","1998-09-12","1998-09-11","1998-09-10",2,3,2,9,9,4,6,11,5,4,64,48,62,54,54,111,89,101,87,84,0,0,0,0,0,8,6,10,6,6,12,12,21,11,10,"la","la","la","la","la","Monday","Sunday","Saturday","Friday","Thursday",71.5,72,73,73,74,83,84,85,83,83,64,64,64,65,66,63.1,63.25,63.9,64.25,64.2,NA,NA,NA,NA,NA,41.5999596453,NA,NA,NA,NA,22.38386076,NA,NA,NA,NA,35.941786031,42.986893477,36.674384279,26.9623304454,27.2908533399,36.4233696792,29.018478047,34.52351025,39.8273915224,31.846399974,2.3765673365,2.2884055437,1.727671694,2.3305530988,1.055914938,765.0489979,746.4947241,917.7890949,1001.4687877,740.6098001,95,"Sep",1998,FALSE,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,TRUE,84,302,84
"1999-07-10",4,5,56,109,0,2,7,"la","Saturday",74.5,86,66,62.05,NA,NA,NA,32.338091667,31.143713861,3.2351041405,733.4260255,"1999-07-09","1999-07-08","1999-07-07","1999-07-06","1999-07-05",6,4,4,4,2,10,7,4,5,8,58,57,62,68,76,98,103,107,97,113,0,0,0,0,0,1,2,0,1,3,11,9,4,6,11,"la","la","la","la","la","Friday","Thursday","Wednesday","Tuesday","Monday",76,74.5,69.5,68,71,88,83,74,74,84,67,66,64,62,60,61.3,63.55,62.55,61.8,60.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.827976704,NA,23.263044976,NA,NA,47.195275823,22.3099200737,11.600158289,28.0031916842,25.5004572127,34.169685558,33.33900705,39.3905830334,32.815775141,28.858959426,28.837310823,3.3268580259,5.3493658996,3.9538718268,2.7866835912,3.1301982473,796.0256537,1007.73268816,718.5426722,724.0112575,708.3210125,114,"Jul",1999,TRUE,27,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,TRUE,85,310,85
"1999-07-12",3,5,66,97,0,6,11,"la","Monday",79,95,68,64.8,NA,NA,NA,26.4343805038,35.787068295,2.7486029128,862.1736073,"1999-07-11","1999-07-10","1999-07-09","1999-07-08","1999-07-07",12,4,6,4,4,7,5,10,7,4,80,56,58,57,62,114,109,98,103,107,0,0,0,0,0,2,2,1,2,0,9,7,11,9,4,"la","la","la","la","la","Sunday","Saturday","Friday","Thursday","Wednesday",75.5,74.5,76,74.5,69.5,90,86,88,83,74,66,66,67,66,64,63.3,62.05,61.3,63.55,62.55,NA,NA,NA,NA,NA,35.677631579,NA,NA,NA,NA,18.575735909,NA,NA,23.263044976,NA,38.348462713,32.338091667,22.3099200737,11.600158289,28.0031916842,32.323762779,31.143713861,33.33900705,39.3905830334,32.815775141,5.6387313788,3.2351041405,3.3268580259,5.3493658996,3.9538718268,760.6272408,733.4260255,796.0256537,1007.73268816,718.5426722,113,"Jul",1999,FALSE,28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,TRUE,86,320,86
"1999-07-16",7,2,60,104,0,4,6,"la","Friday",72.5,83,64,61.7,NA,NA,NA,20.7310767534,29.159346719,1.918620434,685.3988481,"1999-07-15","1999-07-14","1999-07-13","1999-07-12","1999-07-11",3,7,5,3,12,7,3,8,5,7,61,65,75,66,80,89,93,113,97,114,0,0,0,0,0,2,3,1,6,2,9,6,9,11,9,"la","la","la","la","la","Thursday","Wednesday","Tuesday","Monday","Sunday",72.5,73,77.5,79,75.5,84,85,91,95,90,64,65,68,68,66,61.95,63.75,65.4,64.8,63.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.677631579,NA,17.646910714,NA,NA,18.575735909,22.3503553378,22.8307508111,29.9328175706,26.4343805038,38.348462713,26.151663634,28.667818762,32.321740361,35.787068295,32.323762779,2.1831131069,4.08275268,4.9034353327,2.7486029128,5.6387313788,536.395769,638.9725899,720.5675643,862.1736073,760.6272408,85,"Jul",1999,FALSE,28,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,TRUE,87,286,87
"1999-07-17",5,6,48,85,0,1,7,"la","Saturday",72,85,62,58.5,NA,28.051768767,15.948849104,27.527476985,27.341713893,2.114353403,729.2420474,"1999-07-16","1999-07-15","1999-07-14","1999-07-13","1999-07-12",7,3,7,5,3,2,7,3,8,5,60,61,65,75,66,104,89,93,113,97,0,0,0,0,0,4,2,3,1,6,6,9,6,9,11,"la","la","la","la","la","Friday","Thursday","Wednesday","Tuesday","Monday",72.5,72.5,73,77.5,79,83,84,85,91,95,64,64,65,68,68,61.7,61.95,63.75,65.4,64.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.646910714,NA,NA,20.7310767534,22.3503553378,22.8307508111,29.9328175706,26.4343805038,29.159346719,26.151663634,28.667818762,32.321740361,35.787068295,1.918620434,2.1831131069,4.08275268,4.9034353327,2.7486029128,685.3988481,536.395769,638.9725899,720.5675643,862.1736073,99,"Jul",1999,TRUE,28,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,TRUE,88,278,88
"1999-07-18",8,4,63,99,0,2,6,"la","Sunday",72,81,64,58.75,NA,NA,NA,30.3852117155,21.319986472,2.9369802462,466.2311767,"1999-07-17","1999-07-16","1999-07-15","1999-07-14","1999-07-13",5,7,3,7,5,6,2,7,3,8,48,60,61,65,75,85,104,89,93,113,0,0,0,0,0,1,4,2,3,1,7,6,9,6,9,"la","la","la","la","la","Saturday","Friday","Thursday","Wednesday","Tuesday",72,72.5,72.5,73,77.5,85,83,84,85,91,62,64,64,65,68,58.5,61.7,61.95,63.75,65.4,NA,NA,NA,NA,NA,28.051768767,NA,NA,NA,NA,15.948849104,NA,NA,17.646910714,NA,27.527476985,20.7310767534,22.3503553378,22.8307508111,29.9328175706,27.341713893,29.159346719,26.151663634,28.667818762,32.321740361,2.114353403,1.918620434,2.1831131069,4.08275268,4.9034353327,729.2420474,685.3988481,536.395769,638.9725899,720.5675643,109,"Jul",1999,TRUE,28,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,TRUE,89,288,89
"1999-07-21",1,8,57,99,0,1,9,"la","Wednesday",71.5,84,61,59.55,NA,NA,NA,21.4024161676,31.488089583,2.4216475738,790.4282256,"1999-07-20","1999-07-19","1999-07-18","1999-07-17","1999-07-16",9,5,8,5,7,3,7,4,6,2,70,58,63,48,60,106,109,99,85,104,0,0,0,0,0,4,1,2,1,4,7,8,6,7,6,"la","la","la","la","la","Tuesday","Monday","Sunday","Saturday","Friday",72,71.5,72,72,72.5,85,82,81,85,83,61,63,64,62,64,59.55,58.05,58.75,58.5,61.7,NA,NA,NA,NA,NA,NA,NA,NA,28.051768767,NA,13.215258514,NA,NA,15.948849104,NA,21.7358104288,23.3583008246,30.3852117155,27.527476985,20.7310767534,31.075393271,28.261326989,21.319986472,27.341713893,29.159346719,2.9926250312,2.4503077251,2.9369802462,2.114353403,1.918620434,699.7688429,573.5567293,466.2311767,729.2420474,685.3988481,90,"Jul",1999,FALSE,29,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,TRUE,90,314,90
"1999-08-03",5,6,72,100,0,1,7,"la","Tuesday",73.5,87,63,61.2,NA,NA,NA,28.843104648,43.6424219013,4.8822406364,1062.5662560681,"1999-08-02","1999-08-01","1999-07-31","1999-07-30","1999-07-29",5,8,7,7,4,7,5,4,5,8,61,46,53,58,65,99,85,106,107,106,0,0,0,0,0,1,2,3,1,1,8,7,7,6,9,"la","la","la","la","la","Monday","Sunday","Saturday","Friday","Thursday",69.5,70.5,70.5,71,71,85,82,80,80,84,62,62,61,61,60,60.6,60.85,60.35,61.05,59.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.016393442,NA,15.589460127,NA,NA,14.266240672,26.4823802602,33.148155444,29.6040110066,23.148753812,22.0180353089,42.1474407979,30.029860266,30.745511705,34.205177229,34.126651718,3.4737088582,2.052794371,3.0540881618,2.924820655,2.2609064776,974.14584168,694.6556265,735.8311093,870.9008903,880.9430211,106,"Aug",1999,FALSE,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE,TRUE,91,284,91
"1999-08-25",5,1,71,95,0,2,3,"la","Wednesday",74,88,65,60.4,NA,NA,17.246030868,18.414745056,44.7403683701,2.5517152978,1045.7560854271,"1999-08-24","1999-08-23","1999-08-22","1999-08-21","1999-08-20",5,5,5,3,6,10,4,7,4,12,70,64,47,59,59,108,96,87,97,106,0,0,0,0,0,1,2,0,2,3,11,6,7,6,15,"la","la","la","la","la","Tuesday","Monday","Sunday","Saturday","Friday",71.5,69,68.5,70,68.5,87,81,75,84,80,62,61,63,61,61,59.45,60.05,61.2,60,59.35,NA,NA,NA,NA,NA,NA,NA,35.512771021,NA,NA,NA,NA,21.6890988261,NA,NA,22.6592727458,27.9043805115,36.488049511,36.163270896,27.2917980682,46.52435864,43.3024909578,32.474054317,42.5998158274,47.619356376,1.827529218,1.636654686,2.5333424901,2.3651705371,2.7077014432,1013.12558147,923.1522544,725.3495876,964.04933205,915.8425941,114,"Aug",1999,FALSE,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE,TRUE,92,299,92
"1999-08-27",5,4,55,103,0,0,4,"la","Friday",72.5,86,63,61.9,NA,NA,NA,22.376384891,40.994163187,3.5020142031,817.5596565,"1999-08-26","1999-08-25","1999-08-24","1999-08-23","1999-08-22",7,5,5,5,5,9,1,10,4,7,74,71,70,64,47,114,95,108,96,87,0,0,0,0,0,1,2,1,2,0,10,3,11,6,7,"la","la","la","la","la","Thursday","Wednesday","Tuesday","Monday","Sunday",76,74,71.5,69,68.5,89,88,87,81,75,65,65,62,61,63,61.35,60.4,59.45,60.05,61.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.512771021,NA,17.246030868,NA,NA,21.6890988261,18.717883918,18.414745056,22.6592727458,27.9043805115,36.488049511,45.972391541,44.7403683701,46.52435864,43.3024909578,32.474054317,3.1509829504,2.5517152978,1.827529218,1.636654686,2.5333424901,1023.75727656,1045.7560854271,1013.12558147,923.1522544,725.3495876,77,"Aug",1999,FALSE,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE,TRUE,93,312,93
"2000-06-26",5,9,66,112,0,6,15,"la","Monday",76.5,92,65,63.2,NA,NA,14.849754399,22.9482829089,28.256581068,1.934207461,760.275704,"2000-06-25","2000-06-24","2000-06-23","2000-06-22","2000-06-21",3,4,7,3,5,10,7,7,7,6,58,64,48,50,52,109,95,105,99,86,0,0,0,0,0,2,2,6,5,4,12,9,13,12,10,"la","la","la","la","la","Sunday","Saturday","Friday","Thursday","Wednesday",77,73,72,71,70.5,96,84,78,79,81,64,65,66,64,63,63.2,61,60.8,61.25,60.7,NA,NA,NA,NA,NA,NA,NA,30.720030025,NA,NA,13.875672963,11.974892425,13.829740153,21.1999999995,20.0349847556,31.355687754,29.8963099532,25.5822278529,28.1867757375,31.896013062,20.015047541,19.365919037,20.898431782,27.937462434,24.172089271,1.556334016,1.364434076,1.116588044,1.404459417,1.164844639,642.4424261,595.1338429,570.7741049,719.6868045,665.2800643,113,"Jun",2000,FALSE,26,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,TRUE,94,316,94
"2000-06-27",6,7,63,113,0,8,15,"la","Tuesday",73.5,86,65,63,NA,NA,20.3999999999,23.6715577939,31.8012450147,2.9687107755,792.4232347,"2000-06-26","2000-06-25","2000-06-24","2000-06-23","2000-06-22",5,3,4,7,3,9,10,7,7,7,66,58,64,48,50,112,109,95,105,99,0,0,0,0,0,6,2,2,6,5,15,12,9,13,12,"la","la","la","la","la","Monday","Sunday","Saturday","Friday","Thursday",76.5,77,73,72,71,92,96,84,78,79,65,64,65,66,64,63.2,63.2,61,60.8,61.25,NA,NA,NA,NA,NA,NA,NA,NA,30.720030025,NA,14.849754399,13.875672963,11.974892425,13.829740153,21.1999999995,22.9482829089,31.355687754,29.8963099532,25.5822278529,28.1867757375,28.256581068,20.015047541,19.365919037,20.898431782,27.937462434,1.934207461,1.556334016,1.364434076,1.116588044,1.404459417,760.275704,642.4424261,595.1338429,570.7741049,719.6868045,108,"Jun",2000,FALSE,26,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,TRUE,95,334,95
"2000-07-19",1,7,63,102,0,6,13,"la","Wednesday",75,93,63,60.85,NA,NA,19.517792792,27.7322963638,42.775447302,2.4877792708,1061.777853478,"2000-07-18","2000-07-17","2000-07-16","2000-07-15","2000-07-14",4,3,4,2,2,13,7,7,4,8,60,67,38,62,54,114,119,82,106,85,0,0,0,0,0,5,7,4,3,3,18,14,11,7,11,"la","la","la","la","la","Tuesday","Monday","Sunday","Saturday","Friday",73,71,69.5,69.5,72,90,86,80,80,86,61,61,61,62,62,60,59.05,59.05,59.55,60.15,NA,NA,NA,NA,NA,NA,38.2057691096,NA,NA,29,18.135585585,13.957864361,15.372802009,14.622802009,14.081106502,23.6309315619,23.7960928927,29.8723929821,28.005012848,24.3281702183,40.1009995021,30.516708635,18.473259172,21.522256644,32.3165895161,2.574616674,2.8572253696,2.0829570062,1.94430101,2.2485297175,1069.481136318,866.7161374,574.9022235,605.38333,839.1997551,129,"Jul",2000,FALSE,29,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,TRUE,96,335,96
"2000-09-07",3,3,57,94,0,4,7,"la","Thursday",71.5,85,61,57.55,NA,NA,18.310018434,20.6878062288,50.640935963,2.1833123262,1263.93292159,"2000-09-06","2000-09-05","2000-09-04","2000-09-03","2000-09-02",5,0,4,7,2,8,4,7,4,6,55,61,75,54,63,94,105,118,92,96,0,0,0,0,0,6,6,2,5,3,14,10,9,9,9,"la","la","la","la","la","Wednesday","Tuesday","Monday","Sunday","Saturday",72.5,70,69,68.5,68.5,87,84,80,79,78,58,58,58,59,60,56.65,56.3,56.2,56.85,57.85,NA,NA,NA,NA,NA,NA,NA,NA,17.49485027,NA,16.026393905,13.3,9.21779279,6.95398565,5,24.1115751251,21.6142713632,22.2767601186,20.162324848,16.210924752,47.937609642,34.8971610087,21.484667032,15.544677392,12.332871372,2.4659210218,2.6699135279,2.0829570062,1.843707453,1.160560688,1247.604359,1134.324967103,694.2004626,564.1406922,505.3239362,84,"Sep",2000,FALSE,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,TRUE,97,293,97
"1987-08-17",11,4,94,147,0,10,14,"ny","Monday",81.5,92,75,76.4375,82.6875,NA,NA,29.6724257142,-0.758037084999998,12.137067352,2666.56132215,"1987-08-16","1987-08-15","1987-08-14","1987-08-13","1987-08-12",6,6,4,8,9,6,3,1,0,4,107,92,89,85,82,136,128,115,132,122,0,0,0,0,0,5,13,12,10,6,11,16,13,10,10,"ny","ny","ny","ny","ny","Sunday","Saturday","Friday","Thursday","Wednesday",78,77.25,69.75,69.25,69.75,87,86,79,77,78,71,71,60,60,62,74.5625,70.5625,67.4375,61.25,58.1875,85.5,79.9375,83,75.8125,64.6875,NA,NA,NA,22.591031822,NA,NA,NA,NA,8.858324449,NA,21.1567563133,22.5465729894,17.193227163,20.5559328385,24.5615911631,28.65911691,31.652781627,36.428975585,37.293645941,29.319027419,12.261262332,8.134660388,7.333848523,8.091443463,8.326377533,1415.3482332,1696.5401203,2438.61166922,2278.487449886,2015.7552589,151,"Aug",1987,FALSE,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE,TRUE,98,411,98
"1987-08-18",6,3,120,151,0,12,15,"ny","Tuesday",84.75,93,78,59.3125,42.875,NA,NA,29.345336057,NA,11.288633969,2142.6568364,"1987-08-17","1987-08-16","1987-08-15","1987-08-14","1987-08-13",11,6,6,4,8,4,6,3,1,0,94,107,92,89,85,147,136,128,115,132,0,0,0,0,0,10,5,13,12,10,14,11,16,13,10,"ny","ny","ny","ny","ny","Monday","Sunday","Saturday","Friday","Thursday",81.5,78,77.25,69.75,69.25,92,87,86,79,77,75,71,71,60,60,76.4375,74.5625,70.5625,67.4375,61.25,82.6875,85.5,79.9375,83,75.8125,NA,NA,NA,NA,22.591031822,NA,NA,NA,NA,8.858324449,29.6724257142,21.1567563133,22.5465729894,17.193227163,20.5559328385,-0.758037084999998,28.65911691,31.652781627,36.428975585,37.293645941,12.137067352,12.261262332,8.134660388,7.333848523,8.091443463,2666.56132215,1415.3482332,1696.5401203,2438.61166922,2278.487449886,129,"Aug",1987,FALSE,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE,TRUE,99,434,99
"1987-08-19",10,3,96,129,0,8,11,"ny","Wednesday",77.75,88,69,68.75,70.875,40.769604519,16.1443494042,32.785193754,50.499340206,11.771957284,2864.12113873,"1987-08-18","1987-08-17","1987-08-16","1987-08-15","1987-08-14",6,11,6,6,4,3,4,6,3,1,120,94,107,92,89,151,147,136,128,115,0,0,0,0,0,12,10,5,13,12,15,14,11,16,13,"ny","ny","ny","ny","ny","Tuesday","Monday","Sunday","Saturday","Friday",84.75,81.5,78,77.25,69.75,93,92,87,86,79,78,75,71,71,60,59.3125,76.4375,74.5625,70.5625,67.4375,42.875,82.6875,85.5,79.9375,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.345336057,29.6724257142,21.1567563133,22.5465729894,17.193227163,NA,-0.758037084999998,28.65911691,31.652781627,36.428975585,11.288633969,12.137067352,12.261262332,8.134660388,7.333848523,2142.6568364,2666.56132215,1415.3482332,1696.5401203,2438.61166922,131,"Aug",1987,FALSE,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE,TRUE,100,427,100
"1989-06-27",8,5,103,131,0,9,14,"ny","Tuesday",81.5,92,72,72.875,70.625,63.17192951,31.808866443,48.447240208,55.053716382,11.62891987,2845.26538895,"1989-06-26","1989-06-25","1989-06-24","1989-06-23","1989-06-22",7,5,7,2,6,4,4,3,NA,4,104,85,93,79,79,150,112,137,127,127,0,0,0,0,0,11,5,8,9,15,15,9,11,21,19,"ny","ny","ny","ny","ny","Monday","Sunday","Saturday","Friday","Thursday",79,73,72,76,74.75,90,85,78,84,82,70,64,66,70,68,69.625,66.75,63.125,69.9375,71.5,75.8125,73.375,76.875,87.375,91.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.170089612,36.163397854,23.0359086345,17.418797298,7.841442731,37.6730402176,30.671402893,29.85606203,35.629981088,23.319323545,10.044545186,6.494317063,7.080770244,9.433449156,6.233331819,2690.54764273,2025.78513,2314.290451969,3427.2279578,2654.89266022,138,"Jun",1989,FALSE,26,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,TRUE,101,393,101
"1989-06-28",6,9,88,138,0,11,20,"ny","Wednesday",77.25,85,71,68.0625,77.25,NA,NA,22.188492362,46.1369916135,11.299624632,2508.62463052,"1989-06-27","1989-06-26","1989-06-25","1989-06-24","1989-06-23",8,7,5,7,2,5,4,4,3,NA,103,104,85,93,79,131,150,112,137,127,0,0,0,0,0,9,11,5,8,9,14,15,9,11,21,"ny","ny","ny","ny","ny","Tuesday","Monday","Sunday","Saturday","Friday",81.5,79,73,72,76,92,90,85,78,84,72,70,64,66,70,72.875,69.625,66.75,63.125,69.9375,70.625,75.8125,73.375,76.875,87.375,63.17192951,NA,NA,NA,NA,31.808866443,NA,NA,NA,NA,48.447240208,31.170089612,36.163397854,23.0359086345,17.418797298,55.053716382,37.6730402176,30.671402893,29.85606203,35.629981088,11.62891987,10.044545186,6.494317063,7.080770244,9.433449156,2845.26538895,2690.54764273,2025.78513,2314.290451969,3427.2279578,116,"Jun",1989,FALSE,26,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,TRUE,102,419,102
